TRANSACTION DATE,FROM ACCT,FROM NAME,FROM NO.,TRANS. TYPE,AMOUNT,FEES,E-LEVY,BAL BEFORE,BAL AFTER,TO NO.,TO NAME,TO ACCT,is_fraud,fraud_type,hour,is_weekend
2024-01-06 21:03:33.122962,USER_001406,User 001406,233493145267,DEBIT,2.95,0.0,0.0,221.52,218.57,0,uber.sp,ACCT_57863864,0,legitimate,21,True
2024-01-06 21:03:42.416028,USER_001843,User 001843,233569562656,DEBIT,9.91,0.0,0.0,92.08,82.17,0,hubtel.sp,ACCT_67293833,0,legitimate,21,True
2024-01-06 21:03:59.230209,USER_000949,User 000949,233239875414,DEBIT,4.17,0.0,0.0,193.96,189.79,0,hubtel.sp,ACCT_67293833,0,legitimate,21,True
2024-01-06 21:04:04.980326,USER_000782,User 000782,233308792642,DEBIT,11.15,0.0,0.0,86.72,75.57,0,one4all.sp,ACCT_42488758,0,legitimate,21,True
2024-01-06 21:04:37.654718,USER_000798,User 000798,233318280419,CASH_OUT,10.474026482930213,0.0,0.0,104.85,94.37,233205609469,Recipient_00486,ACCT_92075703,0,legitimate,21,True
2024-01-06 21:05:08.487562,USER_001814,User 001814,233257233118,TRANSFER,1.8,0.0,0.0,92.63,90.83,233544476297,Recipient_00474,ACCT_40168978,0,legitimate,21,True
2024-01-06 21:05:30.733012,USER_000715,User 000715,233287259346,DEBIT,3.88,0.0,0.0,178.01,174.13,0,Vodafone,ACCT_40440529,0,legitimate,21,True
2024-01-06 21:06:18.000000,USER_000724,User 000724,233549159758,DEBIT,2.04,0.0,0.0,402.88,400.84,0,one4all.sp,ACCT_42488758,0,legitimate,21,True
2024-01-06 21:06:23.297287,USER_001996,User 001996,233322123722,CASH_OUT,36.56,0.0,0.0,135.01,98.45,233307559080,Recipient_00444,ACCT_61360176,0,social_engineering,21,True
2024-01-06 21:06:31.556630,USER_001361,User 001361,233438336961,TRANSFER,24.09,0.0,0.0,237.97,213.88,233221934850,Recipient_00296,ACCT_16488476,0,legitimate,21,True
2024-01-06 21:06:38.885885,USER_000136,User 000136,233278872414,DEBIT,3.02,0.0,0.0,205.59,202.57,0,one4all.sp,ACCT_42488758,0,legitimate,21,True
2024-01-06 21:06:39.320532,USER_000738,User 000738,233294194998,TRANSFER,13.82,0.0,0.0,83.56,69.74,233388155075,Recipient_00199,ACCT_62278314,0,legitimate,21,True
2024-01-06 21:07:05.477172,USER_000046,User 000046,233423906300,DEBIT,1.63,0.0,0.0,232.79,231.16,0,one4all.sp,ACCT_42488758,0,legitimate,21,True
2024-01-06 21:07:46.718937,USER_001198,User 001198,233562254129,TRANSFER,116.86,0.0,0.0,255.11,138.25,233312228110,Recipient_00433,ACCT_52026087,0,legitimate,21,True
2024-01-06 21:08:33.796797,USER_001303,User 001303,233569783205,PAYMENT_SEND,39.73,0.0,0.0,173.34,133.61,233405427491,Recipient_00343,ACCT_16250931,0,legitimate,21,True
2024-01-06 21:08:54.297479,USER_000732,User 000732,233418965142,TRANSFER,7.89,0.0,0.0,193.09,185.2,233216850778,Recipient_00149,ACCT_71068662,0,legitimate,21,True
2024-01-06 21:10:24.730159,USER_001325,User 001325,233213999538,DEBIT,3.898203277327198,0.0,0.0,98.27,94.37,0,Vodafone,ACCT_40440529,0,legitimate,21,True
2024-01-06 21:10:38.942011,USER_000002,User 000002,233387564241,DEBIT,4.68,0.0,0.0,73.36,68.68,0,one4all.sp,ACCT_42488758,0,legitimate,21,True
2024-01-06 21:11:15.252189,USER_000409,User 000409,233456537171,DEBIT,5.54,0.0,0.0,262.74,257.2,0,MTN,ACCT_59670504,0,legitimate,21,True
2024-01-06 21:12:42.536452,USER_000573,User 000573,233269641048,TRANSFER,34.55,0.0,0.0,163.77,129.22,233545745296,Recipient_00442,ACCT_41754355,0,legitimate,21,True
2024-01-06 21:12:54.000000,USER_000543,User 000543,233261595634,TRANSFER,40.24,0.0,0.0,369.55,329.31,233459924819,Recipient_00070,ACCT_24918788,0,legitimate,21,True
2024-01-06 21:13:14.000000,USER_001927,User 001927,233538072580,PAYMENT,23.13,0.0,0.0,414.15,391.02,0,jumia.sp,ACCT_20240666,0,sim_swap,21,True
2024-01-06 21:13:31.512910,USER_001989,User 001989,233565939893,TRANSFER,3.51,0.0,0.0,82.07,78.56,233382473029,Recipient_00372,ACCT_35577647,0,account_takeover,21,True
2024-01-06 21:13:50.087399,USER_001531,User 001531,233578946874,PAYMENT_SEND,42.9,0.0,0.0,199.48,156.58,233539938269,Recipient_00178,ACCT_92568682,0,legitimate,21,True
2024-01-06 21:13:52.509237,USER_001177,User 001177,233556344123,TRANSFER,17.68,0.0,0.0,446.85,429.17,233492653777,Recipient_00163,ACCT_2791473,0,legitimate,21,True
2024-01-06 21:13:55.709967,USER_001929,User 001929,233421237663,PAYMENT,1.54,0.0,0.0,61.69,60.15,0,Vodafone,ACCT_40440529,0,sim_swap,21,True
2024-01-06 21:13:59.332559,USER_001545,User 001545,233239046951,TRANSFER,0.3622923520452588,0.0,0.0,61.94,61.58,233309285000,Recipient_00350,ACCT_30530218,0,legitimate,21,True
2024-01-06 21:14:07.243282,USER_000026,User 000026,233376647824,TRANSFER,11.3,0.0,0.0,215.91,204.61,233288618694,Recipient_00257,ACCT_29157981,0,legitimate,21,True
2024-01-06 21:15:46.719117,USER_000586,User 000586,233505056217,PAYMENT_SEND,20.61,0.0,0.0,456.81,436.2,233560053320,Recipient_00412,ACCT_83789358,0,legitimate,21,True
2024-01-06 21:16:12.824042,USER_001247,User 001247,233369697047,TRANSFER,10.15,0.0,0.0,444.58,434.43,233231364641,Recipient_00456,ACCT_76939222,0,legitimate,21,True
2024-01-06 21:16:17.799459,USER_000724,User 000724,233549159758,TRANSFER,17.75,0.0,0.0,308.34,290.59,233598217225,Recipient_00040,ACCT_33774145,0,legitimate,21,True
2024-01-06 21:17:02.510715,USER_000178,User 000178,233462127675,TRANSFER,36.03,0.0,0.0,202.96,166.93,233307559080,Recipient_00444,ACCT_61360176,0,legitimate,21,True
2024-01-06 21:17:17.876831,USER_001635,User 001635,233425233807,TRANSFER,4.71,0.0,0.0,299.31,294.6,233511234220,Recipient_00053,ACCT_85579568,0,legitimate,21,True
2024-01-06 21:19:57.813855,USER_001435,User 001435,233273086416,CASH_IN,181.9937802887988,0.0,0.0,12.52,194.52,0,MTN,ACCT_59670504,0,legitimate,21,True
2024-01-06 21:19:59.885124,USER_001232,User 001232,233588705072,TRANSFER,143.46186828018344,0.0,0.0,180.69,37.23,233516551962,Recipient_00406,ACCT_12580503,0,legitimate,21,True
2024-01-06 21:21:35.681132,USER_001361,User 001361,233438336961,TRANSFER,10.06427566024854,0.0,0.0,92.17,82.11,233221934850,Recipient_00296,ACCT_16488476,0,legitimate,21,True
2024-01-06 21:21:44.601844,USER_001754,User 001754,233416321669,DEBIT,8.49,0.0,0.0,278.62,270.13,0,one4all.sp,ACCT_42488758,0,legitimate,21,True
2024-01-06 21:21:52.537436,USER_000129,User 000129,233402754345,TRANSFER,18.34,0.0,0.0,255.23,236.89,233293303501,Recipient_00125,ACCT_47279197,0,legitimate,21,True
2024-01-06 21:22:31.559407,USER_001849,User 001849,233207944022,DEBIT,6.98,0.0,0.0,171.79,164.81,0,uber.sp,ACCT_57863864,0,legitimate,21,True
2024-01-06 21:22:42.113831,USER_000145,User 000145,233271241338,DEBIT,9.4,0.0,0.0,280.87,271.47,0,one4all.sp,ACCT_42488758,0,legitimate,21,True
2024-01-06 21:22:42.966351,USER_000867,User 000867,233400878459,TRANSFER,18.76,0.0,0.0,209.63,190.87,233588406539,Recipient_00078,ACCT_19076553,0,legitimate,21,True
2024-01-06 21:22:50.266892,USER_000436,User 000436,233491539079,TRANSFER,20.43,0.0,0.0,152.88,132.45,233205609469,Recipient_00486,ACCT_92075703,0,legitimate,21,True
2024-01-06 21:23:04.178120,USER_001575,User 001575,233423832161,TRANSFER,7.65,0.0,0.0,249.57,241.92,233224963969,Recipient_00233,ACCT_74981785,0,legitimate,21,True
2024-01-06 21:23:14.641501,USER_000129,User 000129,233402754345,CASH_OUT,46.07,0.0,0.0,236.89,190.82,233293303501,Recipient_00125,ACCT_47279197,0,legitimate,21,True
2024-01-06 21:23:46.000000,USER_001682,User 001682,233522958765,TRANSFER,16.91,0.0,0.0,205.6,188.69,233246442973,Recipient_00064,ACCT_88348819,0,legitimate,21,True
2024-01-06 21:23:53.667497,USER_001413,User 001413,233385418960,TRANSFER,28.76,0.0,0.0,389.1,360.34,233586490868,Recipient_00029,ACCT_63431140,0,legitimate,21,True
2024-01-06 21:25:22.781779,USER_000803,User 000803,233325838403,PAYMENT_SEND,20.9,0.25,0.0,174.77,153.62,233205609469,Recipient_00486,ACCT_92075703,0,legitimate,21,True
2024-01-06 21:27:09.940677,USER_000948,User 000948,233333172832,TRANSFER,9.93,0.0,0.0,197.35,187.42,233467725485,Recipient_00270,ACCT_78333980,0,legitimate,21,True
2024-01-06 21:27:27.000000,USER_001361,User 001361,233438336961,PAYMENT_SEND,5.11,0.0,0.0,153.06,147.95,233221934850,Recipient_00296,ACCT_16488476,0,legitimate,21,True
2024-01-06 21:28:05.219496,USER_000406,User 000406,233330915358,TRANSFER,3.71,0.0,0.0,233.13,229.42,233246038093,Recipient_00463,ACCT_31261035,0,legitimate,21,True
2024-01-06 21:28:07.876031,USER_000426,User 000426,233270656282,TRANSFER,80.27,0.0,0.0,305.18,224.91,233528657438,Recipient_00073,ACCT_68954268,0,legitimate,21,True
2024-01-06 21:28:46.703670,USER_000521,User 000521,233403200207,TRANSFER,7.42,0.0,0.0,373.33,365.91,233264049340,Recipient_00023,ACCT_17056426,0,legitimate,21,True
2024-01-06 21:28:58.140193,USER_001236,User 001236,233401751444,TRANSFER,9.217880769612037,0.0,0.0,96.62,87.41,233415943458,Recipient_00324,ACCT_7555757,0,legitimate,21,True
2024-01-06 21:29:21.290857,USER_000868,User 000868,233265280180,CASH_IN,123.12616851777827,0.0,0.0,33.71,156.84,0,Vodafone,ACCT_40440529,0,legitimate,21,True
2024-01-06 21:29:55.361969,USER_000304,User 000304,233379205023,PAYMENT_SEND,9.76,0.0,0.0,275.69,265.93,233244869833,Recipient_00162,ACCT_66240106,0,legitimate,21,True
2024-01-06 21:30:05.115018,USER_001113,User 001113,233519530360,TRANSFER,4.94,0.0,0.0,361.51,356.57,233408424438,Recipient_00262,ACCT_98421962,0,legitimate,21,True
2024-01-06 21:30:16.000000,USER_001657,User 001657,233284504243,TRANSFER,15.83,0.0,0.0,288.05,272.22,233221934850,Recipient_00296,ACCT_16488476,0,legitimate,21,True
2024-01-06 21:31:16.723210,USER_001317,User 001317,233265107013,CASH_IN,198.6180778410948,0.0,0.0,19.76,218.38,0,MTN,ACCT_59670504,0,legitimate,21,True
2024-01-06 21:31:20.000000,USER_001827,User 001827,233459664832,DEBIT,3.79,0.0,0.0,556.73,552.94,0,MTN,ACCT_59670504,0,legitimate,21,True
2024-01-06 21:31:26.924583,USER_000678,User 000678,233367059797,TRANSFER,52.3,0.0,0.0,343.56,291.26,233396981117,Recipient_00207,ACCT_1179531,0,legitimate,21,True
2024-01-06 21:31:47.658425,USER_000436,User 000436,233491539079,DEBIT,2.34,0.0,0.0,128.56,126.22,0,MTN,ACCT_59670504,0,legitimate,21,True
2024-01-06 21:32:00.129982,USER_001298,User 001298,233580372020,DEBIT,5.27,0.0,0.0,97.57,92.3,0,uber.sp,ACCT_57863864,0,legitimate,21,True
2024-01-06 21:32:22.558095,USER_001325,User 001325,233213999538,DEBIT,8.5,0.0,0.0,107.16,98.66,0,MTN,ACCT_59670504,0,legitimate,21,True
2024-01-06 21:33:37.965872,USER_001430,User 001430,233296289554,DEBIT,8.18,0.0,0.0,290.09,281.91,0,MTN,ACCT_59670504,0,legitimate,21,True
2024-01-06 21:33:41.276002,USER_001203,User 001203,233229376747,TRANSFER,27.46,0.0,0.0,201.5,174.04,233285871689,Recipient_00135,ACCT_6350776,0,legitimate,21,True
2024-01-06 21:33:51.992594,USER_000732,User 000732,233418965142,PAYMENT,8.47,0.0,0.0,173.14,164.67,0,hubtel.sp,ACCT_67293833,0,legitimate,21,True
2024-01-06 21:34:02.767363,USER_000129,User 000129,233402754345,TRANSFER,13.71,0.0,0.0,178.8,165.09,233217585007,Recipient_00209,ACCT_33431684,0,legitimate,21,True
2024-01-06 21:34:03.825508,USER_001292,User 001292,233342116572,TRANSFER,6.24,0.0,0.0,141.64,135.4,233492653777,Recipient_00163,ACCT_2791473,0,legitimate,21,True
2024-01-06 21:35:13.316729,USER_001837,User 001837,233447100979,DEBIT,7.44,0.0,0.0,201.19,193.75,0,jumia.sp,ACCT_20240666,0,legitimate,21,True
2024-01-06 21:35:23.490900,USER_001734,User 001734,233351379185,DEBIT,25.21,0.0,0.0,634.71,609.5,0,AirtelTigo,ACCT_60585198,0,legitimate,21,True
2024-01-06 21:35:36.777674,USER_001402,User 001402,233528554099,TRANSFER,5.22,0.0,0.0,139.8,134.58,233372853680,Recipient_00003,ACCT_44863415,0,legitimate,21,True
2024-01-06 21:35:41.682233,USER_001407,User 001407,233425811594,PAYMENT,16.02,0.0,0.0,123.02,107.0,0,uber.sp,ACCT_57863864,0,legitimate,21,True
2024-01-06 21:36:05.000000,USER_001811,User 001811,233321190063,DEBIT,17.94,0.0,0.0,399.28,381.34,0,uber.sp,ACCT_57863864,0,legitimate,21,True
2024-01-06 21:36:20.254745,USER_000018,User 000018,233253060276,TRANSFER,3.95,0.0,0.0,233.83,229.88,233459924819,Recipient_00070,ACCT_24918788,0,legitimate,21,True
2024-01-06 21:36:38.655513,USER_000868,User 000868,233265280180,TRANSFER,19.83,0.0,0.0,98.39,78.56,233516551962,Recipient_00406,ACCT_12580503,0,legitimate,21,True
2024-01-06 21:37:13.027832,USER_000880,User 000880,233506230912,TRANSFER,26.837091182791013,0.0,0.0,107.46,80.62,233231364641,Recipient_00456,ACCT_76939222,0,legitimate,21,True
2024-01-06 21:37:14.589388,USER_001885,User 001885,233278066799,TRANSFER,20.82,0.0,0.0,244.06,223.24,233552420560,Recipient_00292,ACCT_76289143,0,legitimate,21,True
2024-01-06 21:37:25.290905,USER_001465,User 001465,233533947005,DEBIT,41.51,0.0,0.0,373.4,331.89,0,MTN,ACCT_59670504,0,legitimate,21,True
2024-01-06 21:37:41.586424,USER_001158,User 001158,233339429602,TRANSFER,16.16,0.0,0.0,149.9,133.74,233280530626,Recipient_00246,ACCT_50145670,0,legitimate,21,True
2024-01-06 21:37:59.064655,USER_000436,User 000436,233491539079,TRANSFER,4.33,0.0,0.0,202.87,198.54,233328487475,Recipient_00193,ACCT_10363834,0,legitimate,21,True
2024-01-06 21:38:06.533786,USER_000438,User 000438,233305116335,DEBIT,8.54,0.0,0.0,181.58,173.04,0,one4all.sp,ACCT_42488758,0,legitimate,21,True
2024-01-06 21:38:31.482524,USER_000408,User 000408,233404407157,CASH_IN,83.57142261295355,0.0,0.0,46.05,129.62,0,uber.sp,ACCT_57863864,0,legitimate,21,True
2024-01-06 21:38:51.000000,USER_001058,User 001058,233560687562,TRANSFER,17.89,0.0,0.0,405.25,387.36,233477849724,Recipient_00301,ACCT_24846873,0,legitimate,21,True
2024-01-06 21:38:51.545035,USER_000190,User 000190,233240399635,DEBIT,9.68,0.0,0.0,388.38,378.7,0,one4all.sp,ACCT_42488758,0,legitimate,21,True
2024-01-06 21:39:38.416713,USER_000398,User 000398,233599902804,TRANSFER,4.02,0.0,0.0,141.67,137.65,233278375502,Recipient_00478,ACCT_24626193,0,legitimate,21,True
2024-01-06 21:40:19.167053,USER_001166,User 001166,233562717725,CASH_IN,146.11269441484575,0.0,0.0,51.41,197.52,0,MTN,ACCT_59670504,0,legitimate,21,True
2024-01-06 21:40:20.390206,USER_000410,User 000410,233230702854,DEBIT,14.21,0.0,0.0,378.22,364.01,0,Vodafone,ACCT_40440529,0,legitimate,21,True
2024-01-06 21:40:37.494586,USER_000562,User 000562,233517357988,PAYMENT_SEND,94.61,0.0,0.0,628.38,533.77,233403087723,Recipient_00459,ACCT_66271140,0,legitimate,21,True
2024-01-06 21:41:02.930626,USER_001795,User 001795,233255931362,CASH_IN,181.62527392199524,0.0,0.0,75.12,256.74,0,AirtelTigo,ACCT_60585198,0,legitimate,21,True
2024-01-06 21:41:31.716918,USER_000778,User 000778,233422236965,TRANSFER,3.57,0.0,0.0,133.04,129.47,233433002352,Recipient_00481,ACCT_1688340,0,legitimate,21,True
2024-01-06 21:42:09.099188,USER_001554,User 001554,233264872668,TRANSFER,23.1,0.0,0.0,316.53,293.43,233359579685,Recipient_00117,ACCT_58100988,0,legitimate,21,True
2024-01-06 21:42:32.884210,USER_001807,User 001807,233539211767,DEBIT,6.45,0.0,0.0,158.09,151.64,0,MTN,ACCT_59670504,0,legitimate,21,True
2024-01-06 21:42:48.922863,USER_001426,User 001426,233552515714,DEBIT,14.01,0.0,0.0,79.79,65.78,0,one4all.sp,ACCT_42488758,0,legitimate,21,True
2024-01-06 21:44:00.384377,USER_001723,User 001723,233370906495,TRANSFER,11.84,0.0,0.0,223.55,211.71,233486987155,Recipient_00157,ACCT_94360567,0,legitimate,21,True
2024-01-06 21:44:42.455390,USER_000312,User 000312,233351292873,CASH_IN,113.6700960635099,0.0,0.0,78.27,191.94,0,MTN,ACCT_59670504,0,legitimate,21,True
2024-01-06 21:44:58.515971,USER_001388,User 001388,233254101713,PAYMENT,14.58,0.0,0.0,307.18,292.6,0,uber.sp,ACCT_57863864,0,legitimate,21,True
2024-01-06 21:45:50.707433,USER_000220,User 000220,233258494419,PAYMENT_SEND,9.79,0.0,0.0,147.34,137.55,233483748476,Recipient_00341,ACCT_39065870,0,legitimate,21,True
2024-01-06 21:46:00.000000,USER_001873,User 001873,233598200402,TRANSFER,16.43,0.0,0.0,258.89,242.46,233494285852,Recipient_00475,ACCT_7625801,0,legitimate,21,True
2024-01-06 21:46:35.691977,USER_000708,User 000708,233527040405,DEBIT,2.88,0.0,0.0,353.93,351.05,0,hubtel.sp,ACCT_67293833,0,legitimate,21,True
2024-01-06 21:47:01.628779,USER_000643,User 000643,233341594415,DEBIT,1.94,0.0,0.0,244.84,242.9,0,AirtelTigo,ACCT_60585198,0,legitimate,21,True
2024-01-06 21:47:12.959296,USER_000252,User 000252,233282765242,CASH_IN,88.03402841166337,0.0,0.0,34.77,122.8,0,jumia.sp,ACCT_20240666,0,legitimate,21,True
2024-01-06 21:47:31.671662,USER_001965,User 001965,233549998801,DEBIT,49.08,0.0,0.0,61.69,12.61,0,uber.sp,ACCT_57863864,0,account_takeover,21,True
2024-01-06 21:47:46.823245,USER_001961,User 001961,233557248123,TRANSFER,77.37,0.0,0.0,151.7,74.33,233366079841,Recipient_00001,ACCT_38267075,0,account_takeover,21,True
2024-01-06 21:48:42.093547,USER_001224,User 001224,233251853278,TRANSFER,38.91,0.0,0.0,154.91,116.0,233383067871,Recipient_00061,ACCT_2446819,0,legitimate,21,True
2024-01-06 21:48:49.834057,USER_001638,User 001638,233391863213,TRANSFER,11.92,0.0,0.0,105.19,93.27,233323262547,Recipient_00043,ACCT_42392278,0,legitimate,21,True
2024-01-06 21:50:06.044591,USER_001306,User 001306,233266023815,PAYMENT,2.62,0.0,0.0,146.84,144.22,0,uber.sp,ACCT_57863864,0,legitimate,21,True
2024-01-06 21:50:31.710748,USER_001871,User 001871,233206336809,TRANSFER,8.16,0.0,0.0,172.28,164.12,233541747238,Recipient_00333,ACCT_70464341,0,legitimate,21,True
2024-01-06 21:50:35.070669,USER_000250,User 000250,233280613544,TRANSFER,10.02,0.0,0.0,179.41,169.39,233274147249,Recipient_00187,ACCT_32568070,0,legitimate,21,True
2024-01-06 21:51:19.000000,USER_001327,User 001327,233257192756,CASH_OUT,9.95,0.0,0.0,249.29,239.34,233449886157,Recipient_00288,ACCT_53284378,0,legitimate,21,True
2024-01-06 21:51:34.246691,USER_000314,User 000314,233294796593,TRANSFER,31.204240313572072,0.0,0.0,128.37,97.17,233279576771,Recipient_00100,ACCT_27106435,0,legitimate,21,True
2024-01-06 21:52:15.950102,USER_000679,User 000679,233554455468,TRANSFER,20.17,0.0,0.0,360.73,340.56,233222090841,Recipient_00471,ACCT_87998066,0,legitimate,21,True
2024-01-06 21:52:26.000000,USER_001198,User 001198,233562254129,PAYMENT,5.45,0.0,0.0,260.56,255.11,0,one4all.sp,ACCT_42488758,0,legitimate,21,True
2024-01-06 21:52:35.000000,USER_000046,User 000046,233423906300,CASH_IN,67.94730181172666,0.0,0.0,50.0,117.95,0,MTN,ACCT_59670504,0,legitimate,21,True
2024-01-06 21:53:21.750368,USER_001989,User 001989,233565939893,TRANSFER,78.55684620838352,0.0,0.0,78.56,0.0,233382473029,Recipient_00372,ACCT_35577647,0,account_takeover,21,True
2024-01-06 21:53:58.473932,USER_000771,User 000771,233510726381,PAYMENT_SEND,11.99,0.0,0.0,150.55,138.56,233439892631,Recipient_00384,ACCT_40668371,0,legitimate,21,True
2024-01-06 21:54:12.144218,USER_001465,User 001465,233533947005,PAYMENT,19.21,0.0,0.0,318.45,299.24,0,Vodafone,ACCT_40440529,0,legitimate,21,True
2024-01-06 21:54:17.684575,USER_000139,User 000139,233411267559,DEBIT,3.49,0.0,0.0,311.28,307.79,0,uber.sp,ACCT_57863864,0,legitimate,21,True
2024-01-06 21:54:30.461973,USER_000355,User 000355,233486838616,TRANSFER,32.18,0.0,0.0,189.04,156.86,233426743121,Recipient_00134,ACCT_80204777,0,legitimate,21,True
2024-01-06 21:54:43.030601,USER_000245,User 000245,233408903202,CASH_IN,105.53704690574811,0.0,0.0,29.37,134.91,0,uber.sp,ACCT_57863864,0,legitimate,21,True
2024-01-06 21:54:45.000000,USER_000994,User 000994,233416134310,TRANSFER,16.03,0.0,0.0,302.94,286.91,233430156915,Recipient_00379,ACCT_21050668,0,legitimate,21,True
2024-01-06 21:54:53.747113,USER_000004,User 000004,233223552416,TRANSFER,2.61,0.0,0.0,274.55,271.94,233565380964,Recipient_00364,ACCT_24338003,0,legitimate,21,True
2024-01-06 21:55:00.904904,USER_000589,User 000589,233350276013,DEBIT,10.94,0.0,0.0,199.57,188.63,0,hubtel.sp,ACCT_67293833,0,legitimate,21,True
2024-01-06 21:55:40.171568,USER_001505,User 001505,233580479516,TRANSFER,1.94,0.0,0.0,210.49,208.55,233232282547,Recipient_00430,ACCT_25150589,0,legitimate,21,True
2024-01-06 21:56:13.017873,USER_000188,User 000188,233308760657,CASH_IN,144.98355925919134,0.0,0.0,84.44,229.42,0,one4all.sp,ACCT_42488758,0,legitimate,21,True
2024-01-06 21:56:22.622011,USER_000426,User 000426,233270656282,TRANSFER,6.86,0.0,0.0,362.89,356.03,233464514121,Recipient_00260,ACCT_87220136,0,legitimate,21,True
2024-01-06 21:56:32.730465,USER_000867,User 000867,233400878459,TRANSFER,12.213645216681186,0.0,0.0,110.16,97.94,233588406539,Recipient_00078,ACCT_19076553,0,legitimate,21,True
2024-01-06 21:57:21.722990,USER_001843,User 001843,233569562656,PAYMENT,11.48,0.0,0.0,82.17,70.69,0,jumia.sp,ACCT_20240666,0,legitimate,21,True
2024-01-06 21:57:30.149738,USER_001430,User 001430,233296289554,PAYMENT,21.99,0.0,0.0,187.96,165.97,0,MTN,ACCT_59670504,0,legitimate,21,True
2024-01-06 21:58:25.401484,USER_001834,User 001834,233535417653,DEBIT,13.67,0.0,0.0,153.77,140.1,0,uber.sp,ACCT_57863864,0,legitimate,21,True
2024-01-06 21:59:30.655851,USER_000982,User 000982,233453343356,DEBIT,3.94,0.0,0.0,152.91,148.97,0,AirtelTigo,ACCT_60585198,0,legitimate,21,True
2024-01-06 21:59:42.604926,USER_000646,User 000646,233499610173,TRANSFER,65.28,0.0,0.0,226.46,161.18,233559203923,Recipient_00453,ACCT_99223706,0,legitimate,21,True
2024-01-06 21:59:54.629266,USER_000016,User 000016,233555598746,PAYMENT,1.49,0.0,0.0,224.96,223.47,0,MTN,ACCT_59670504,0,legitimate,21,True
2024-01-06 22:00:51.828273,USER_001911,User 001911,233304841401,TRANSFER,20.1,0.0,0.0,53.42,33.32,233587100386,Recipient_00232,ACCT_18898987,0,sim_swap,22,True
2024-01-06 22:01:06.214136,USER_000048,User 000048,233232902111,TRANSFER,32.2,0.0,0.0,127.3,95.1,233367909750,Recipient_00436,ACCT_91317975,0,legitimate,22,True
2024-01-06 22:01:33.943370,USER_001219,User 001219,233366936111,DEBIT,9.94,0.0,0.0,206.59,196.65,0,one4all.sp,ACCT_42488758,0,legitimate,22,True
2024-01-06 22:01:43.043796,USER_000358,User 000358,233500047352,DEBIT,11.62,0.0,0.0,331.77,320.15,0,jumia.sp,ACCT_20240666,0,legitimate,22,True
2024-01-06 22:01:54.712977,USER_001034,User 001034,233583227662,TRANSFER,21.86,0.0,0.0,282.92,261.06,233424156430,Recipient_00034,ACCT_74478823,0,legitimate,22,True
2024-01-06 22:02:00.395417,USER_000095,User 000095,233311204167,TRANSFER,0.6136856091595178,0.0,0.0,68.78,68.17,233511927712,Recipient_00394,ACCT_86473366,0,legitimate,22,True
2024-01-06 22:03:22.449767,USER_000795,User 000795,233395318618,TRANSFER,7.55,0.0,0.0,61.78,54.23,233494285852,Recipient_00475,ACCT_7625801,0,legitimate,22,True
2024-01-06 22:03:22.808766,USER_000557,User 000557,233419587017,TRANSFER,7.54,0.0,0.0,170.2,162.66,233449269959,Recipient_00046,ACCT_63741539,0,legitimate,22,True
2024-01-06 22:03:33.132773,USER_001929,User 001929,233421237663,TRANSFER,46.890795614214426,0.0,0.0,46.89,0.0,233535800609,Recipient_00484,ACCT_60403180,0,sim_swap,22,True
2024-01-06 22:03:47.996830,USER_001190,User 001190,233345707681,TRANSFER,12.15,0.0,0.0,113.13,100.98,233375139353,Recipient_00223,ACCT_10527490,0,legitimate,22,True
2024-01-06 22:03:49.000000,USER_000867,User 000867,233400878459,DEBIT,1.32,0.0,0.0,225.52,224.2,0,MTN,ACCT_59670504,0,legitimate,22,True
2024-01-06 22:04:46.186222,USER_001247,User 001247,233369697047,TRANSFER,68.35,0.0,0.0,512.93,444.58,233231364641,Recipient_00456,ACCT_76939222,0,legitimate,22,True
2024-01-06 22:04:52.943045,USER_001645,User 001645,233411165588,TRANSFER,22.34,0.0,0.0,195.57,173.23,233273591656,Recipient_00033,ACCT_17914005,0,legitimate,22,True
2024-01-06 22:05:03.800581,USER_001655,User 001655,233453949474,TRANSFER,8.94,0.0,0.0,130.89,121.95,233529172161,Recipient_00358,ACCT_54726562,0,legitimate,22,True
2024-01-06 22:05:14.957919,USER_000184,User 000184,233423165405,TRANSFER,104.68,0.0,0.0,236.89,132.21,233592583029,Recipient_00123,ACCT_28604987,0,legitimate,22,True
2024-01-06 22:05:33.551045,USER_001505,User 001505,233580479516,DEBIT,7.105427357601002e-15,0.0,0.0,53.78,53.78,0,Vodafone,ACCT_40440529,0,legitimate,22,True
2024-01-06 22:05:38.204681,USER_000357,User 000357,233547753530,CASH_IN,172.30146675035041,0.0,0.0,77.1,249.41,0,hubtel.sp,ACCT_67293833,0,legitimate,22,True
2024-01-06 22:06:00.855186,USER_001914,User 001914,233254800018,TRANSFER,4.890922643394042,0.0,0.0,4.89,0.0,233552420560,Recipient_00292,ACCT_76289143,0,sim_swap,22,True
2024-01-06 22:06:02.460136,USER_000598,User 000598,233203642498,PAYMENT,4.32,0.0,0.0,298.74,294.42,0,MTN,ACCT_59670504,0,legitimate,22,True
2024-01-06 22:06:18.000000,USER_001933,User 001933,233441171219,PAYMENT_SEND,11.01,0.0,0.0,96.2,85.19,233450029132,Recipient_00354,ACCT_31948038,0,account_takeover,22,True
